video_ID,group,text
-_Cw5A9gBiM,Политические,"Малина нет, был ещё замечательный выпуск о том, что нужно немедленно захоронить Ленина, и тогда мы сразу всю галактику по темпам роста экономики обгоним. Норникель как вам уже указали, просто самый очевидный маркер."
-_Cw5A9gBiM,Политические,"Малина Вы будьте объективны, и хамства в ваш адрес не будет. Никакого идеального канала нет и не будет. Есть канал культура и все остальные. А что касается достойных работ, то и у Шикльгрубера тоже были достойные работы, только Венская художественная академия этого не оценила."
-_Cw5A9gBiM,Политические,"Малина не надо утрировать Этим выпуском он показал, что где большие деньги, там для него и правда. Причём здесь чья-то святость, ау?"
-_Cw5A9gBiM,Политические," это единственный первый выпуск о Норникеле Вам показал или были и другие плохие его работы, которые Вас в этом убедили?"
-_Cw5A9gBiM,Политические,"360 Был период в середине девяностых, когда возил их коллег - проституток. Вот и я им был благодарен например за давича, намедни и надысь."
-_Cw5A9gBiM,Политические," 1961 а Вы умеете только хамить? Все каналы, которые Вы перечислили, я тоже смотрю. И плюс к ним ещё пару десятков других И мне нравится, что я могу сравнивать и выбирать. И Максим Шевченко не святой, иногда чушь несёт, например, про США, но вместо того, чтобы хаять, смотрю альтернативные каналы. Какие-то другие темы он освещает очень хорошо. Косячат все время от времени. Если Вы пытаетесь найти для себя одно идеальное СМИ, - это утопия. Фишка в том, чтобы была здоровая конкуренция. И у Пивоварова есть достойные работы."
-_Cw5A9gBiM,Политические," это был его единственный выпуск, который Вам не понравился?. Я так понимаю, что все, кто поливают помоями Пивоварова исключительно принципиальные и идеальные люди, - святые."
-_Cw5A9gBiM,Политические,Малина товарищ майор перелогинтесь.
-_Cw5A9gBiM,Политические,"Малина А причем здесь оппозиционер? Дело в элементарной обьективности. В аварии на Норникеле вечная мерзлота повинна? И ни слова про то , что емкости должны были быть выведены из использования аж в 16-м году. Неужели вы думаете, что ему не заплтили хорошо за эту пургу?"
-_Cw5A9gBiM,Политические,"Малина Вы умеете только глупости писать, или в закрытые глаза, свет правды не проникает?. Интернет каналы давно созданы - Костя Сёмин, чем вам не канал, Вестник бури, Максим Шевченко, Дебаты Хакасия, хотя не однозначный но тот-же Караулов. А если равняете с Синдеевским, то не у каждого есть такой спонсор. Так что заберите своего Героя и прихвостня, к фени бени матери!."
-_Cw5A9gBiM,Политические,"Малина этот герой уже показал, чьи финансовые и политические интересы он обслуживает. Остальное неинтересно."
-_Cw5A9gBiM,Политические, Вы считаете это ошибкой?
-_Cw5A9gBiM,Политические,Дмитрий а это уже не имеет значения для меня.
-_Cw5A9gBiM,Политические,си сян журналисты не обязаны быть в оппозиции. Достаточно стараться быть объективными.
-_Cw5A9gBiM,Политические,"Журналист не обязан быть оппозиционером или героем. 90 выпусков Пивоварова отличные. И надо понимать, что работают сейчас все по острию ножа. Его выпуски освещают максимум того, что никогда не покажут по Федеральным каналам. Поэтому он молодец. Он герой, не смотря ни на что. А диванные революционеры могут только требовать. А самим-то слабо создать канал и вещать без цензуры? Вы попробуйте, может пылу-то поубавится, а на диване все герои."
-_Cw5A9gBiM,Политические," 1961 вроде бы не был замечен, за намедни я ему благодарен например."
-_Cw5A9gBiM,Политические,Будем Жить Ой какая великолепная характеристика всей компашки! Прямо в десяточку!
-_Cw5A9gBiM,Политические,А несущий полную чушь - Парфентий?
-_Cw5A9gBiM,Политические,"Будем Жить ага, согласна на 100."
-_Cw5A9gBiM,Политические,"си сян 100 это не оппозиция, это русофобы."
-_Cw5A9gBiM,Политические,"Обыкновенный журналист, подмахивающий тому, кто больше платит. Венедиктову вон Газпром платит. И ничего, оппозиция, понимаешь ли."
-_Cw5A9gBiM,Политические,ТАМ ВСЯ КОМПАШКА МУДАЦКАЯ.
-_Cw5A9gBiM,Политические,"его первый выпуск был, как здоров живется предпринимателям в стране, ага."
-_Cw5A9gBiM,Политические,У каждого есть право на ошибку.
-_Cw5A9gBiM,Политические,"Он извинялся потом, признал что схалтурил и снял новый сюжет."
-_Cw5A9gBiM,Политические,Кому не сложно- подпишитесь на меня и поделитесь моими видео. Заранее спасибо.
-_Cw5A9gBiM,Политические,"Ученик спросил у Мастера. - Долго ли ждать перемен к лучшему?. Мастер ответил - Если ждать, то долго!"
-_Cw5A9gBiM,Политические,"АРап Полукоровин Поражаюсь твоей тупости, -- нахрена ты мне нужен, чтобы тебе что то говорить? Гуляй Вася сам по себе."
-_Cw5A9gBiM,Политические,"Ушлепная богема, эта московская, СМИ-Павлики. Несут галимый порожняк. Одним веслом бы Вас всех."
-_Cw5A9gBiM,Политические," но что, умного скажешь от себя, не перефразируя великих, а индуктор?"
-_Cw5A9gBiM,Политические," поражаюсь Вашей тупости. Причём здесь селедка? В льняном масле полинасыщенных кислот Омега 3, 6, 9, гораздо больше чем в рыбьем жире."
-_Cw5A9gBiM,Политические,"АРап Полукоровин Хлопчик, у тебя чо, -- проблемы с мелиорацией экзисистента индивидуума социала? Не кушай много селедки."
-_Cw5A9gBiM,Политические," я в 90х, используя, традиционное эвенкийское камлание, имея в пользование железные онгоны Касаты-Кама, 17 века, потому-что в домовине на кедре, где его упокоили когда-то на цепях, впоследствии упавши зарос кочкарником с клюквой, т. к он не передал свою силу последователю - ученику были найдены кроме онгонов и 2 кремневых, казачьих пистоли. Затуманил сознание четырем бандитским группировкам, для последующего их уничтожения во требу Матери Природе, силами контрразведки края."
-_Cw5A9gBiM,Политические, грамматический фашист.
-_Cw5A9gBiM,Политические, Обязательно это сделаю!
-_Cw5A9gBiM,Политические," , вам бы тоже подучить пунктуацию."
-_Cw5A9gBiM,Политические, Вы так разволновались из-за?
-_Cw5A9gBiM,Политические,"Как уст румяных, без улыбки,. Без грамматической ошибки, Я русской речи не люблю. А. С. Пушкин. Эти строчки Пушкин написал в ответ на обвинения завистников в том, что он пишет с большим количеством грамматических ошибок. См. его черновики Бездарную Глупость можно написать абсолютно грамотно."
-_Cw5A9gBiM,Политические,". Веселуха у Алёши здесь, и Слава Богу."
-_Cw5A9gBiM,Политические, а вот это уже проблема.
-_Cw5A9gBiM,Политические,"АРап Полукоровин молодец, а то все такие вумные с своим правописанием. я вот таблицу умножения не знаю, но мне это не мешает жить."
-_Cw5A9gBiM,Политические," Военная Тайна, ХР, Анить Вечно, 100 лет, и так бесконечно. Пока Живы Люди."
-_Cw5A9gBiM,Политические," а я что, к В. власти рвусь? Совсем умом повредился, а что там ловить у Вашей бюджетной лоханки с огромными, китайскими кредитами?"
-_Cw5A9gBiM,Политические," нет ничего вечного в этом, физическом мире."
-_Cw5A9gBiM,Политические," Счастлив тот, кто хорошо ОБ, манут. свОБ-ОДный. Господи Иисусе, не дай Нам сорваться с твоего Рабского Ига."
-_Cw5A9gBiM,Политические," точка, точка запятая, вышла рожица кривая, палка, палка, огуречик, получился человечек. А как получаются грибы на Вековечных Русских Просторах?"
-_Cw5A9gBiM,Политические,"АРап Полукоровин, ну вот и во власти у нас такие же троечники-бездыри. Так чему удивляетесь-то?"
-_Cw5A9gBiM,Политические,АРап Полукоровин..
-_Cw5A9gBiM,Политические," Лучше бы сказали где ошибки, а не были бесполезным грамматическим фашистом. Некоторые вообще говорят на нескольких языках и даже если Русский их родной то им легко делать ошибки, так как что-то путается или забывается."
-_Cw5A9gBiM,Политические,"Скоро, я рано или поздно заменю тебя на робота. И ты станешь свободен и поэтому счастлив."
-_Cw5A9gBiM,Политические, При нас.
-_Cw5A9gBiM,Политические," даром, за дар, придёт время научишь меня правописанию, а я тебя дедукции научу."
-_Cw5A9gBiM,Политические," а это не главное, Сталин вообще запятые не ставил. Я троечник по русскому в школе был, да и не только по русскому."
-_Cw5A9gBiM,Политические,В правописании ты походу совсем не мастер. И даже не ученик.
-_Cw5A9gBiM,Политические,"Вечно, это 100 лет, Век. И быть на землёй рассветам и быть над землёй закатам. Удобрить землю солдатам. Одобрить землю поэтам. Хомылей наловить Алёшам и его боевым Ша-Хер и Задам."
-_Cw5A9gBiM,Политические, ПРИ путине.
-_Cw5A9gBiM,Политические,вечно.
-_Cw5A9gBiM,Политические,Классный выпуск. Продолжайте в том же духе.
-_Cw5A9gBiM,Политические,Жириновский позорник!
-_Cw5A9gBiM,Политические,"Кремлебота узнать очень просто. По бездарным постам в Интернете. По бессмысленным грубым угрозам,. Когда вновь по заказу комментит. Заурядный никчёмный умишко,. Сочиняющий лживые строки. Омерзительный подлый воришка. Существует на наши налоги. Злобный тролль, раболепный прислужник. Горемычный холуй государства. Мерзкой власти бессовестно служит,. Воспевая кровавое царство. Постоянно себя предавая,. Из диктаторов лепит икону. Ни приличий, ни чести не зная. Вторит гнусному пропагандону. О политиках с мудростью судит,. Смело каждому ставя оценки. И такие паршивые люди. Ежедневно крадут наши деньги. с Алекс Ковыч."
-_Cw5A9gBiM,Политические,"Вау, Соболь удивила, классный новый проект."
-_Cw5A9gBiM,Политические,"ваперий новиков Недалекая болтливая баба, -- тянет на воспитательницу в детском саду. Посмотри книгу Алан Пиз Язык жестов. А потом посмотри Любашу с выключенным звуком. Может чего поймешь по жизни."
-_Cw5A9gBiM,Политические,"Надежда Иванова Скорее это двойняшка Собчак, ---- пара гнедых."
-_Cw5A9gBiM,Политические," если такие как соболь, то страна навсегда будет в яме, это вторая матвиенко,."
-_Cw5A9gBiM,Политические,"ваперий новиков что вы можете понять? У меня нормальное образование, и я прекрасно разбираюсь в ситуации, которая сейчас в стране, ваша красавица Вообще ноль, ну а по поводу телевизора, если я не на службе, то смотрю канал культура, кто такая скобеева, видела на ютубе, похожа на вашу красавицу, а вы наверное считаете себя очень умным, если иронизуете, не знакомому человеку, , могу вам ответить, умом вы не очень, вы стоите в стороне и наблюдаете, когда за вас будут решать проблему вот такие, как эта соболь,."
-_Cw5A9gBiM,Политические,"ваперий новиков я сказала свое мнение, по поводу красоты, каждый видет по своему, у вас странный вкус, к женской красоте, я вижу это по другому, эта девица, продаст, всех, если это будет ей выгодно, откуда она взялась? И кто за ней стоит,? Не очень понятно, ну а вы можете писать ей хвалебные комментарии, , это ваше личное, ну а конкуренцию пусть ей другие составят, это не для меня, я в порядке,."
-_Cw5A9gBiM,Политические,Надежда Иванова понял-понял. вам в телевизор к скабеевой-соловьёву - они ух как с народом. Удачи!
-_Cw5A9gBiM,Политические,"Надежда Иванова ну вы то вне конкуренции - я уже понял. красавишна, видимо."
-_Cw5A9gBiM,Политические,"ваперий новиков эта красавица Никогда не будет с народом, видно, что это со ее стороны, она вообще ноль, и вся болтовня, это очередной пиар, рвется к креслу либерда, а это уже ни к чему,."
-_Cw5A9gBiM,Политические,ваперий новиков она красавица!? Ну и вкус у вас?
-_Cw5A9gBiM,Политические,"Замечательный проект, -- президент любой должен отчитываться перед Венедиктовым и Соболь что, когда и где ему делать и говорить. Да и 90-е забыли как жилось народу зарплаты не платили по пол года, году. Залоговые аукционы, бандитизм оголтелый. , и куча проплаченных журналистов, которые несли всякое вранье и непотребство. И что -- назад в90е?"
-_Cw5A9gBiM,Политические,ваперий новиков как мало вы видели в своей жизни.
-_Cw5A9gBiM,Политические,"Чем она удивила? Она просто умна, талантлива и креативна. И просто красавица!"
-_Cw5A9gBiM,Политические,А чем она может удивить?
-_Cw5A9gBiM,Политические,"Сергей Ник что, удивились? Все они одним веником мазаны."
-_Cw5A9gBiM,Политические,И Пивоваров.
-_Cw5A9gBiM,Политические,Ну если Венедиктов образ будущих СМИ то пипец России.
-_Cw5A9gBiM,Политические,В России нет будущего!
-_Cw5A9gBiM,Политические,ребята заходите Посмотрите митинги в Хабаровском на моём канале.
-_Cw5A9gBiM,Политические,Какой ужас.
-_Cw5A9gBiM,Политические,"Правило буравчика ути пути,."
-_Cw5A9gBiM,Политические,Правило буравчика в пять смен.
-_Cw5A9gBiM,Политические,ПРАВДОРУБОВ Компуктер то один.
-_Cw5A9gBiM,Политические,ПРАВДОРУБОВ Вы на этом аккаунте в 3 смены видимо работаете.
-_Cw5A9gBiM,Политические, покажи.
-_Cw5A9gBiM,Политические,Ыыы. Ни одного грамотного блогеры.
-_Cw5A9gBiM,Политические,ПРАВДОРУБОВ. Понаехавших фсб-шников много!
-_Cw5A9gBiM,Политические,Понаешавших сколько?
-_Cw5A9gBiM,Политические,А на мой митинги в Казани. Но они давно были.
-_Cw5A9gBiM,Политические,"Посмотрю это , зайду."
-_Cw5A9gBiM,Политические,Верю в нашу свободу!
-_Cw5A9gBiM,Политические,Россия будущего будет без коррупции и беззакония. Любовь соболь спасибо.
-_Cw5A9gBiM,Политические,ПРАВДОРУБОВ Ну а ты не смог прочитать 2 слова.
-_Cw5A9gBiM,Политические,ПРАВДОРУБОВ ты путинист?
-_Cw5A9gBiM,Политические,"Правило буравчика у тебя олигофрения, не можешь нормальный вопрос задать, прокапайся."
-_Cw5A9gBiM,Политические,Доктор получил 5 копеек?
-_Cw5A9gBiM,Политические,ПРАВДОРУБОВ Не баран.
-_Cw5A9gBiM,Политические,ПРАВДОРУБОВ А тебе?
-_Cw5A9gBiM,Политические,Данила Стечкин бот.
-_Cw5A9gBiM,Политические,Ребята заходите Посмотрите видео митинги на моём канале.
-_Cw5A9gBiM,Политические,А тебе какое дело?
-_Cw5A9gBiM,Политические,"Про журношлюх видать сегодня речь. Не хочется и слушать про продажных. От этой мерзости хочу предостеречь. Не будет новостей каких-то важных. Они все куплены, давно и с потрахами. И под заказчиком стараются усердно. Надеюсь это видите вы сами. А если нет. то посмотреть не вредно."
-_Cw5A9gBiM,Политические,Будущее России в наших руках!
-_Cw5A9gBiM,Политические,К сожалению оно пока в других руках.
-_Cw5A9gBiM,Политические,"когда криворукие, тогда и возникают такие проблемы, как сейчас."
-_Cw5A9gBiM,Политические,СИЛЬВИО БЕРЛУСКОНИ Кремлеботы где-то у параши.
-_Cw5A9gBiM,Политические,"СИЛЬВИО БЕРЛУСКОНИ точно, сначала надо представляться."
-_Cw5A9gBiM,Политические,"Ошибаешься, дружок, будущее России в наших руках."
-_Cw5A9gBiM,Политические,Как мы устали от коррупции!
-_Cw5A9gBiM,Политические, странно что ютюбопределяет тебя как мужчину.
-_Cw5A9gBiM,Политические,А как ты это ощущаешь усталость от коррупции?
-_Cw5A9gBiM,Политические,Времени на раскачку нет. Итак 20 лет подряд.
-_Cw5A9gBiM,Политические,А почему тогда бездействуем?
-_Cw5A9gBiM,Политические,Лайк авансом!
-_Cw5A9gBiM,Политические,Казино.
-_Cw5A9gBiM,Политические,Вновь продолжается бой. Сердце тревожно груди. НАВАЛЬНЫЙ такой молодой. И путь к революции впереди.
-_Cw5A9gBiM,Политические,"Евг Т все страны Евросоюза в первую очередь, конечно я имел ввиду высокотехнологичную продукцию, дикарям можно только ресурсы на бусы менять и так во всем мире, а кто против, жди в гости демократию. Технологии это целый процесс, а после развала СССР это трудно выполнимо, да и кто тебе свои рынки сбыта предоставит, Германия что-ли?"
-_Cw5A9gBiM,Политические,"Экономический Социализм Назовите мне страны, на которых зарабатывает Германия? Одна из них Россия, покупают у нас сырье, нефть газ и т. д. А продают нам технологичные товары. Ты это имел ввиду? А кто мешал России за 20 лет высоких цен на нефть, развить свое производство и завалить Европу технологичными конкурентоспособными товарами?"
-_Cw5A9gBiM,Политические,"Евг Т забыли сказать про те страны на которых она зарабатывает, а они лапу сосут или ресурсы им гонят, если где то прибыло значит где то убыло, это вам не плановая экономика."
-_Cw5A9gBiM,Политические,"Экономический Социализм в Германии капитализм, люди прекрасно живут."
-_Cw5A9gBiM,Политические,ПРАВДОРУБОВ.
-_Cw5A9gBiM,Политические,ПРАВДОРУБОВ Не про тебя же.
-_Cw5A9gBiM,Политические,"Если тебе нужен новый вождь, то с тобой всё ясно!"
-_Cw5A9gBiM,Политические,"Огрызок, он же окурок и так всё замарал."
-_Cw5A9gBiM,Политические,"Неизвестно Кто что не отменяет его идеалогическую близость с путиным и другими олигархами, он их, родной, только голодный."
-_Cw5A9gBiM,Политические,Не марай песню этим огрызком.
-_Cw5A9gBiM,Политические,"Ребята, заходите Посмотрите митинги на моём канале."
-_Cw5A9gBiM,Политические,Херово переделал.
-_Cw5A9gBiM,Политические,"Навальный за капитализм, какая ещё революция."
-_Cw5A9gBiM,Политические,Россия будет свободной!
-_Cw5A9gBiM,Политические," это у кремлеботов отношение к населению такое. Считают нас быдлом, которое обязательно должно стоять в стойле, да ещё этих мошников любить."
-_Cw5A9gBiM,Политические, а че в кндр? Че не в Швейцарию?
-_Cw5A9gBiM,Политические,ПРАВДОРУБОВ Ты писать сначала научись.
-_Cw5A9gBiM,Политические,СИЛЬВИО БЕРЛУСКОНИ Ты себя в зеркало видел? Тогда ты точно знаешь от кого.
-_Cw5A9gBiM,Политические," а где сказал что не нравится, типичный ты обморок, который свое добавил, что то не по теме, и вякает как собака из под забора."
-_Cw5A9gBiM,Политические,ПРАВДОРУБОВ не нравиться Россия? Вали в КНДР!
-_Cw5A9gBiM,Политические,СИЛЬВИО БЕРЛУСКОНИ от друга твоего.
-_Cw5A9gBiM,Политические,Да и правда надоели недо революционеры сопливые.
-_Cw5A9gBiM,Политические,От кого или от чего?
-_Cw5A9gBiM,Политические,Жду когда вновь будут показывать балет Лебединое Озеро 1991 не далеко. Пивоваров интересная личность и сильный журналист!
-_Cw5A9gBiM,Политические,"Любовь, отлично! На одном дыхании просмотр! Лайк , всегда вам лайк!"
-_Cw5A9gBiM,Политические,Пивоварова забыли в списке участников.
-_Cw5A9gBiM,Политические,в России сейчас как в раю если сравнивать с прошлыми 1990-ми годами и ссср где с голоду умирали.
-_Cw5A9gBiM,Политические,Итоги сразу - хороший формат. Мой лайк.
-_Cw5A9gBiM,Политические,Спасибо КРАСОВИДЦА.
-_Cw5A9gBiM,Политические,"С каких пор пиво варильщик стал демократом? Или когда наступил тот предел , когда он нырнул в яузу и переплыл на др берег? Бобер ещё тот!"
-_Cw5A9gBiM,Политические,"Очень понравился формат! Люба, ждём продолжения!"
-_Cw5A9gBiM,Политические,"Отличный формат. Спасибо, Любовь и Ко. Это именно то, о чем говорил Гуриев. Пока без обсуждения, но с мыслями о будущем."
-_Cw5A9gBiM,Политические,"Тот же Пивоваров совсем недавно доказал, почему журналистику называют второй древнейшей профессией."
-_Cw5A9gBiM,Политические,Павел Григорьев Посмотрите сюжет Редакции о Норильске. Там по другому понять этот ролик невозможно.
-_Cw5A9gBiM,Политические,Вы о чём?
-_Cw5A9gBiM,Политические,"Всё уже давно придумано и СМИ прекрасно работают в демократических странах. А в не демократических работать не смогут, хоть тресни."
-_Cw5A9gBiM,Политические,Да начхать на этот телевизор. Там нечего смотреть.
-_Cw5A9gBiM,Политические,"Пивоваров, мутный отстой!"
-_Cw5A9gBiM,Политические,Я хочу пиццы.
-_Cw5A9gBiM,Политические,"Почему никто не сказал, что если в стране нет политической конкуренции, то НИКАКОЙ другой конкуренции не будет? Если все ресурсы в одних руках, кто будет финансировать независимые СМИ?"
-_Cw5A9gBiM,Политические,"максимальная гласность всего, в первую очередь власти. я хочу знать сколько им на карточку в этом месяце упало, на какой машине ездят, где живут, сколько тратят, что покупают. они работаю на народ. народ это в том числе и я. пусть отчитываются. в стране должно быть два самых страшных человека глава антикорупционного отдела и налоговой. и желательно сделать эти должности выборными."
-_Cw5A9gBiM,Политические,"Рад, что совет Гуриева уже так быстро реализовался, спасибо жду милицию будушего, суды, экология, внешняя политика, вступление в ЕС, переход на децентрализованную систему снабжение в ЖКХ, зеленая энергетика, возвращение соотечественников а-дя китайская программа, которая была успешна и т. п. Любовь, а вы не могли бы узнать как это происходит в ЕС? Наверняка они прошли тот же путь и у них есть уже готовые решения, особенно в плане финансирования СМИ. Вот бибиси вполне неплохое государственное сми, распространяет английский язык. И там тоже есть богатые люди, они явно хотели бы купить все сми и выиграть президентскую гонку во франции например, но явно им что-то мешает же. Вот и Митеррана посадили - суды работают. И это работает не потому что французы хорошие, а потому что есть нужные законы и ограничена монополия. Не нужно изобретать велосипед, все так или иначе прошли этот путь, все страны, которые сейчас свободные, раньше были несвободны, как Гуриев говорит.. Кроме того, мне кажется Любовь задает вопросы как-то оторванно - типа а как ограничить влияние олигархов, это задается в отрыве от работающих судов, люстрации и т. п. То есть если в ПРБ вы сделаете суды, то это даст дополнительный эффект. Эмержентность - свойство системы, не присущее ни одному из ее элементов. Вы создадите суды, но вы создадите также совершенно другую атмосферу, где возможно поменяется вообще все, может не будет олигархов многие нынешние олигархи полетят в тюрьму в первый месяц после прихода Навального в президенты и ПРБ, так что не надо их боятся, они бездари и паразиты, может будут крупные иностранные сми, может будет такая конкуренция, что проблем, которые вы обозначили, вообще не будет, а будут другие, которые мы не можем видеть из текущей ситуации, вдруг китайцы нас полюбят и придут сюда все скупать. Это живая система, нельзя просто вылечить печень, из-за здоровой печени начнут работать и другие органы. Мне кажется надо иметь госканалы, которые не будут приносить прибыль. Как и культура, философия, музыкальные школы, фундаментальная наука, которые не дают прибыли. Финансировать то, что в бизнесе не растет. Чтоб пришел какой-то великий оратор и мог давать лекции по греческой философии и не боятся, что его закроют. Канал культура был кстати неплохим в свое время. И канал дискавери тоже раньше был норм. В общем примеры есть. А как их реализовывать - уже работа политиков. Еще было бы интересно освещать работу государства через интернет и сделать общение с президентом доступным всем. Я вот в твиттере общался с директором крупной компании, мне отвечали. Это так прекрасно, в жизни я даже в офис попасть не смог бы, я вообще неизвестен, просто чел из твиттера какой-то. Так и государство должно быть открытым. Я хочу задать вопрос президенту и сказать, фото послать. Конечно, не чтоб жаловаться - на это должна быть профессиональная крутая полиция и те же суды, а чтоб иметь возможность просто поговорить. Поставить экраны по всем городам на улицах даже в нескольких стан, пусть люди на улице имеют возможность подойти к экрану и сказать в Воронеже, что америкосы, вы тупые. Или просто поговорить и понять друг друга, понять, что они не такие плохие, как нам говорят, и им понять, что есть Путин, а есть русские. И не говорить - Россия решила то-то, как будто это вся Россия решила, а не один карлик. Идей масса. Пусть решает рынок и немного поддержки гос-ва."
-_Cw5A9gBiM,Политические,Соболь клевая.
-_Cw5A9gBiM,Политические,"Идеальный пример СМИ - прогноз погоды, т. е. простое отражение реальности температура такая-то, курс доллара такой-то, там-то землетрясение, там-то случилась авария, столько-то пострадавших. Точка. Всё остальное - субъективные мнения, а значит в той или иной степени пропаганда, и не важно имеет она конечную цель или не имеет."
-_Cw5A9gBiM,Политические,"Классный проект! Очень важно доносить образ будущего до людей, чтобы они видели то, к чему нужно стремиться, вдохновились."
-_Cw5A9gBiM,Политические,Спасибо Люба.
-_Cw5A9gBiM,Политические,Мне выпуск понравился!
-_Cw5A9gBiM,Политические,Спасибо.
-_Cw5A9gBiM,Политические,Какие молодцы! Очень крутой проект про Россию будущего! Надеюсь продолжение будет таким же бодрым!
-_Cw5A9gBiM,Политические,Люба молодец! Хороший новый проект запустили! Россия будет свободной надеюсь при моей жизни!
-_Cw5A9gBiM,Политические,Ура Соболь не истерит.
-_Cw5A9gBiM,Политические,"Соболь, красотка, умница! Секси политик!"
-_Cw5A9gBiM,Политические,1538 Владимир Ельцин хороша оговорка.
-_Cw5A9gBiM,Политические,"Разговоры да разговоры,. слово к слову тянется. Разговоры стихнут снова,. а бездельники в кремле останутся."
-_Cw5A9gBiM,Политические,"Да, это полезное дело. Не все журналисты прогнулись и им тяжело."
-_Cw5A9gBiM,Политические,Что у Соболь с дикцией стало? Половину букв проглатывает.
-_Cw5A9gBiM,Политические,Ее и раньше слушать невозможно было! Что-то с носом? Вылечилась бы давно!
-_Cw5A9gBiM,Политические,"Продажный пивоваров тут в тему, журналист для хомяков, бравый оппозиционер который иногда работает на власть."
-_Cw5A9gBiM,Политические,Топ.
-_Cw5A9gBiM,Политические,Угу процветающей мы отстали лет на 100 от кетая и омерики с кем догонять то?
-_Cw5A9gBiM,Политические,Любаша всё краше и краше!
-_Cw5A9gBiM,Политические,"У меня 19 см, Соболь я тебе вдую."
-_Cw5A9gBiM,Политические,Не верю.
-_Cw5A9gBiM,Политические,"Люба, спасибо! Очень понравился материал!"
-_Cw5A9gBiM,Политические,СМИ это современное оружие! а оружием воздействуют на народ! вот и думайте.
-_Cw5A9gBiM,Политические,Классная рубрика!
-_Cw5A9gBiM,Политические,Веник поженил пукина с ельциным.
-_Cw5A9gBiM,Политические,"молодец женщина, много правильных мыслей, Удачи в борьбе! надеюсь Маффия отдаст страну, но какой ценой? вот в чем вопрос."
-_Cw5A9gBiM,Политические,1540 Владимира Ельцина.
-_Cw5A9gBiM,Политические,Отличный контент. Зачетикус.
-_Cw5A9gBiM,Политические,"Все эти разговоры и рассуждения - не стоят и выеденного яйца. По факту всё по другому и как было БЫ в идеале - фантазии и не более. К примеру, в Германии - ты должен заплатить за ТВ, и никого не волнует смотришь ЛИ ты его или нет - не заплатишь - будут большие неприятности. , И о каких свободах СМИ идут разговоры? чем наши капиталисты и формы управления лучше Германии - да ничем. И на этом можно фантазии заканчивать - мы все в тоталитарном обществе и другого не будет."
-_Cw5A9gBiM,Политические,"поправьте уровни звука у собеседников, ужс."
-_Cw5A9gBiM,Политические,Трёп.
-_Cw5A9gBiM,Политические,"Не считаю, что СМИ должны быть частными. Это приведёт к подобной фигне как на Украине, когда олигархи начнут владеть СМИ и изрыгать с помощью них свою повестку!. СМИ это один из способов пропаганды, ждать от СМИ правды, это быть - идиотом! Именно по этому СМИ должны владеть партии, а что бы такие СМИ были адекватные, сами партии должны быть не зависимы от друг друга, в сегодняшней среде это не возможно, ибо все на поводу едра. Посмотрите на супер честные СМИ в СШАхотя американцы бы с вами поспорили, единственное чем они занимаются в последние 4 годы, это обвиняют друг друга во лжи, и кому верить?! Да вы будите верить не тем кто реально правду говорит, а тем кто вам тупо больше нравится!. Про цензуру это вообще смешно. Тупо все 4 пункта для наивных дебилов. Ну а что Навальный это тоже СМИ и как все другие СМИ, они самые честные и конечно же цензуры как и у мудазвона со скабеевами тут так же нет. Вообще тема СМИ это тоже самое, что религия, фактов нет, есть только вера."
